Species, Wavelength, Priority
"Fe I", 6976.93, 1
"Fe I", 6977.44, 1
"Fe I", 6978.85, 1
"Fe I", 6979.15, 1
"Fe I", 6981.63, 1
"Fe I", 6983.54, 1
"Fe I", 6988.52, 1
"Fe I", 6999.88, 1
"Fe I", 7000.63, 1
"Fe I", 7007.97, 1
"Fe I", 7010.36, 1
"Fe I", 7011.34, 1
"Fe I", 7014.99, 1
"Fe I", 7016.07, 1
"Fe I", 7016.39, 1
"Fe I", 7022.38, 1
"Fe I", 7022.95, 1
"Fe I", 7024.08, 1
"Fe I", 7024.65, 1
"Fe I", 7027.6, 1
"Fe I", 7030.86, 1
"Fe I", 7031.02, 1
"Fe I", 7031.42, 1
"Fe I", 7034.07, 1
"Fe I", 7038.22, 1
"Fe I", 7044.6, 1
"Fe I", 7057.96, 1
"Fe I", 7068.02, 1
"Fe I", 7068.41, 1
"Fe I", 7068.6, 1
"Fe I", 7069.54, 1
"Fe I", 7071.88, 1
"Fe I", 7072.82, 1
"Fe I", 7079.32, 1
"Fe I", 7083.4, 1
"Fe I", 7086.76, 1
"Fe I", 7090.38, 1
"Fe I", 7091.91, 1
"Fe I", 7092.86, 1
"Fe I", 7093.1, 1
"Fe I", 7094.3, 1
"Fe I", 7095.43, 1
"Fe I", 7100.16, 1
"Fe I", 7101.28, 1
"Fe I", 7103.15, 1
"Fe I", 7107.46, 1
"Fe I", 7112.18, 1
"Fe I", 7114.55, 1
"Fe I", 7118.12, 1
"Fe I", 7120.01, 1
"Fe I", 7125.0, 1
"Fe I", 7127.58, 1
"Fe I", 7129.3, 1
"Fe I", 7130.92, 1
"Fe I", 7132.99, 1
"Fe I", 7142.52, 1
"Fe I", 7145.32, 1
"Fe I", 7148.69, 1
"Fe I", 7151.49, 1
"Fe I", 7155.64, 1
"Fe I", 7158.5, 1
"Fe I", 7162.37, 1
"Fe I", 7164.45, 1
"Fe I", 7175.94, 1
"Fe I", 7176.89, 1
"Fe I", 7180.02, 1
"Fe I", 7181.2, 1
"Fe I", 7181.93, 1
"Fe I", 7189.17, 1
"Fe I", 7190.12, 1
"Fe I", 7192.46, 1
"Fe I", 7194.92, 1
"Fe I", 7205.51, 1
"Fe I", 7207.11, 1
"Fe I", 7207.39, 1
"Fe I", 7212.44, 1
"Fe I", 7213.9, 1
"Fe I", 7214.9, 1
"Fe I", 7216.68, 1
"Fe I", 7219.69, 1
"Fe I", 7221.22, 1
"Fe I", 7222.88, 1
"Fe I", 7223.66, 1
"Fe I", 7225.83, 1
"Fe I", 7228.7, 1
"Fe I", 7239.87, 1
"Fe I", 7254.65, 1
"Fe I", 7256.11, 1
"Fe I", 7261.0, 1
"Fe I", 7261.29, 1
"Fe I", 7261.51, 1
"Fe I", 7267.0, 1
"Fe I", 7268.58, 1
"Fe I", 7278.48, 1
"Fe I", 7282.39, 1
"Fe I", 7284.84, 1
"Fe I", 7285.28, 1
"Fe I", 7288.74, 1
"Fe I", 7292.83, 1
"Fe I", 7293.05, 1
"Fe I", 7300.53, 1
"Fe I", 7306.56, 1
"Fe I", 7307.93, 1
"Fe I", 7311.08, 1
"Fe I", 7311.26, 1
"Fe I", 7312.05, 1
"Fe I", 7314.42, 1
"Fe I", 7316.77, 1
"Fe I", 7317.4, 1
"Fe I", 7320.68, 1
"Fe I", 7323.32, 1
"Fe I", 7330.16, 1
"Fe I", 7333.55, 1
"Fe I", 7343.95, 1
"Fe I", 7344.18, 1
"Fe I", 7347.16, 1
"Fe I", 7348.51, 1
"Fe I", 7351.1, 1
"Fe I", 7351.51, 1
"Fe I", 7353.53, 1
"Fe I", 7359.95, 1
"Fe I", 7363.92, 1
"Fe I", 7366.37, 1
"Fe I", 7370.11, 1
"Fe I", 7373.0, 1
"Fe I", 7376.48, 1
"Fe I", 7382.63, 1
"Fe I", 7382.92, 1
"Fe I", 7385.54, 1
"Fe I", 7386.33, 1
"Fe I", 7389.4, 1
"Fe I", 7396.24, 1
"Fe I", 7396.51, 1
"Fe I", 7398.98, 1
"Fe I", 7400.87, 1
"Fe I", 7401.68, 1
"Fe I", 7411.15, 1
"Fe I", 7415.19, 1
"Fe I", 7418.33, 1
"Fe I", 7418.67, 1
"Fe I", 7420.24, 1
"Fe I", 7421.56, 1
"Fe I", 7430.56, 1
"Fe I", 7430.86, 1
"Fe I", 7440.91, 1
"Fe I", 7443.02, 1
"Fe I", 7443.25, 1
"Fe I", 7445.75, 1
"Fe I", 7447.39, 1
"Fe I", 7447.91, 1
"Fe I", 7452.11, 1
"Fe I", 7454.0, 1
"Fe I", 7461.52, 1
"Fe I", 7463.38, 1
"Fe I", 7466.52, 1
"Fe I", 7471.73, 1
"Fe I", 7473.55, 1
"Fe I", 7474.51, 1
"Fe I", 7476.38, 1
"Fe I", 7477.6, 1
"Fe I", 7478.87, 1
"Fe I", 7481.74, 1
"Fe I", 7481.93, 1
"Fe I", 7484.3, 1
"Fe I", 7486.11, 1
"Fe I", 7491.65, 1
"Fe I", 7495.07, 1
"Fe I", 7498.53, 1
"Fe I", 7501.28, 1
"Fe I", 7506.01, 1
"Fe I", 7507.27, 1
"Fe I", 7511.02, 1
"Fe I", 7512.14, 1
"Fe I", 7514.2, 1
"Fe I", 7528.15, 1
"Fe I", 7531.15, 1
"Fe I", 7537.47, 1
"Fe I", 7540.43, 1
"Fe I", 7541.53, 1
"Fe I", 7541.91, 1
"Fe I", 7546.17, 1
"Fe I", 7547.9, 1
"Fe I", 7551.11, 1
"Fe I", 7559.72, 1
"Fe I", 7563.01, 1
"Fe I", 7568.9, 1
"Fe I", 7573.43, 1
"Fe I", 7582.12, 1
"Fe I", 7583.79, 1
"Fe I", 7586.02, 1
"Fe I", 7588.31, 1
"Fe I", 7588.86, 1
"Fe I", 7617.24, 1
"Fe I", 7617.99, 1
"Fe I", 7647.84, 1
"Fe I", 7650.95, 1
"Fe I", 7661.2, 1
"Fe I", 7661.48, 1
"Fe I", 7664.16, 1
"Fe I", 7664.29, 1
"Fe I", 7710.36, 1
"Fe I", 7714.6, 1
"Fe I", 7719.05, 1
"Fe I", 7720.71, 1
"Fe I", 7723.21, 1
"Fe I", 7733.72, 1
"Fe I", 7737.67, 1
"Fe I", 7742.7, 1
"Fe I", 7745.51, 1
"Fe I", 7746.6, 1
"Fe I", 7748.27, 1
"Fe I", 7751.11, 1
"Fe I", 7780.56, 1
"Fe I", 7802.47, 1
"Fe I", 7807.91, 1
"Fe I", 7810.81, 1
"Fe I", 7813.65, 1
"Fe I", 7820.8, 1
"Fe I", 7832.2, 1
"Fe I", 7844.56, 1
"Fe I", 7855.4, 1
"Fe I", 7869.61, 1
"Fe I", 7879.76, 1
"Fe I", 7892.55, 1
"Fe I", 7892.8, 1
"Fe I", 7912.87, 1
"Fe I", 7924.15, 1
"Fe I", 7937.14, 1
"Fe I", 7941.09, 1
"Fe I", 7941.83, 1
"Fe I", 7945.85, 1
"Fe I", 7954.93, 1
"Fe I", 7955.69, 1
"Fe I", 7959.14, 1
"Fe I", 7964.98, 1
"Fe I", 7994.47, 1
"Fe I", 7998.95, 1
"Fe I", 8002.58, 1
"Fe I", 8024.55, 1
"Fe I", 8027.94, 1
"Fe I", 8028.31, 1
"Fe I", 8046.05, 1
"Fe I", 8047.62, 1
"Fe I", 8072.16, 1
"Fe I", 8075.15, 1
"Fe I", 8080.55, 1
"Fe I", 8085.17, 1
"Fe I", 8090.33, 1
"Fe I", 8096.88, 1
"Fe I", 8108.32, 1
"Fe I", 8112.16, 1
"Fe I", 8126.51, 1
"Fe I", 8129.33, 1
"Fe I", 8133.34, 1
"Fe I", 8145.47, 1
"Fe I", 8146.68, 1
"Fe I", 8186.8, 1
"Fe I", 8196.52, 1
"Fe I", 8198.27, 1
"Fe I", 8198.92, 1
"Fe I", 8204.1, 1
"Fe I", 8204.94, 1
"Fe I", 8207.74, 1
"Fe I", 8215.8, 1
"Fe I", 8220.38, 1
"Fe I", 8232.32, 1
"Fe I", 8239.13, 1
"Fe I", 8242.52, 1
"Fe I", 8248.13, 1
"Fe I", 8263.83, 1
"Fe I", 8264.28, 1
"Fe I", 8269.65, 1
"Fe I", 8275.89, 1
"Fe I", 8292.81, 1
"Fe I", 8293.51, 1
"Fe I", 8300.0, 1
"Fe I", 8327.06, 1
"Fe I", 8331.92, 1
"Fe I", 8332.54, 1
"Fe I", 8339.4, 1
"Fe I", 8340.5, 1
"Fe I", 8342.2, 1
"Fe I", 8342.86, 1
"Fe I", 8345.2, 1
"Fe I", 8349.04, 1
"Fe I", 8358.52, 1
"Fe I", 8360.8, 1
"Fe I", 8365.63, 1
"Fe I", 8382.25, 1
"Fe I", 8387.77, 1
"Fe I", 8395.1, 1
"Fe I", 8401.4, 1
"Fe I", 8401.69, 1
"Fe I", 8414.09, 1
"Fe I", 8419.28, 1
"Fe I", 8422.91, 1
"Fe I", 8424.14, 1
"Fe I", 8434.49, 1
"Fe I", 8439.57, 1
"Fe I", 8447.64, 1
"Fe I", 8459.01, 1
"Fe I", 8465.2, 1
"Fe I", 8466.1, 1
"Fe I", 8466.53, 1
"Fe I", 8468.41, 1
"Fe I", 8471.74, 1
"Fe I", 8480.63, 1
"Fe I", 8481.98, 1
"Fe I", 8482.89, 1
"Fe I", 8493.8, 1
"Fe I", 8496.51, 1
"Fe I", 8496.99, 1
"Fe I", 8514.07, 1
"Fe I", 8515.11, 1
"Fe I", 8525.03, 1
"Fe I", 8526.67, 1
"Fe I", 8527.85, 1
"Fe I", 8538.01, 1
"Fe I", 8559.74, 1
"Fe I", 8562.11, 1
"Fe I", 8567.79, 1
"Fe I", 8571.81, 1
"Fe I", 8576.5, 1
"Fe I", 8582.26, 1
"Fe I", 8584.8, 1
"Fe I", 8592.11, 1
"Fe I", 8592.95, 1
"Fe I", 8598.83, 1
"Fe I", 8607.08, 1
"Fe I", 8610.61, 1
"Fe I", 8611.8, 1
"Fe I", 8613.94, 1
"Fe I", 8616.28, 1
"Fe I", 8621.6, 1
"Fe I", 8632.42, 1
"Fe I", 8643.29, 1
"Fe I", 8652.5, 1
"Fe I", 8654.04, 1
"Fe I", 8654.42, 1
"Fe I", 8656.68, 1
"Fe I", 8663.72, 1
"Fe I", 8668.93, 1
"Fe I", 8671.86, 1
"Fe I", 8674.75, 1
"Fe I", 8675.79, 1
"Fe I", 8679.63, 1
"Fe I", 8680.79, 1
"Fe I", 8686.78, 1
"Fe I", 8688.63, 1
"Fe I", 8689.71, 1
"Fe I", 8689.86, 1
"Fe I", 8698.71, 1
"Fe I", 8699.45, 1
"Fe I", 8700.33, 1
"Fe I", 8710.39, 1
"Fe I", 8713.2, 1
"Fe I", 8729.15, 1
"Fe I", 8747.42, 1
"Fe I", 8755.74, 1
"Fe I", 8757.19, 1
"Fe I", 8763.97, 1
"Fe I", 8779.12, 1
"Fe I", 8784.44, 1
"Fe I", 8790.52, 1
"Fe I", 8793.34, 1
"Fe I", 8796.49, 1
"Fe I", 8798.05, 1
"Fe I", 8804.63, 1
"Fe I", 8805.23, 1
"Fe I", 8808.17, 1
"Fe I", 8809.26, 1
"Fe I", 8814.52, 1
"Fe I", 8816.89, 1
"Fe I", 8824.22, 1
"Fe I", 8828.09, 1
"Fe I", 8832.97, 1
"Fe I", 8834.03, 1
"Fe I", 8838.43, 1
"Fe I", 8846.74, 1
"Fe I", 8862.05, 1
"Fe I", 8863.59, 1
"Fe I", 8866.93, 1
"Fe I", 8868.43, 1
"Fe I", 8876.02, 1
"Fe I", 8878.24, 1
"Fe I", 8878.75, 1
"Fe I", 8878.95, 1
"Fe I", 8887.1, 1
"Fe I", 8891.4, 1
"Fe I", 8892.13, 1
"Fe I", 8896.01, 1
"Fe I", 8902.92, 1
"Fe I", 8906.0, 1
"Fe I", 8920.01, 1
"Fe I", 8922.65, 1
"Fe I", 8929.08, 1
"Fe I", 8930.92, 1
"Fe I", 8931.79, 1
"Fe I", 8940.33, 1
"Fe I", 8942.9, 1
"Fe I", 8943.06, 1
"Fe I", 8945.19, 1
"Fe I", 8946.26, 1
"Fe I", 8950.19, 1
"Fe I", 8953.56, 1
"Fe I", 8954.94, 1
"Fe I", 8956.25, 1
"Fe I", 8959.88, 1
"Fe I", 8961.36, 1
"Fe I", 8975.4, 1
"Fe I", 8978.2, 1
"Fe I", 8984.89, 1
"Fe I", 8994.63, 1
"Fe I", 9008.41, 1
"Fe I", 9010.59, 1
"Fe I", 9012.07, 1
"Fe I", 9013.98, 1
"Fe I", 9019.75, 1
"Fe I", 9024.37, 1
"Fe I", 9024.75, 1
"Fe I", 9030.71, 1
"Fe I", 9036.75, 1
"Fe I", 9047.77, 1
"Fe I", 9049.35, 1
"Fe I", 9057.97, 1
"Fe I", 9058.76, 1
"Fe I", 9064.69, 1
"Fe I", 9070.4, 1
"Fe I", 9080.39, 1
"Fe I", 9084.19, 1
"Fe I", 9088.32, 1
"Fe I", 9089.41, 1
"Fe I", 9098.61, 1
"Fe I", 9100.5, 1
"Fe I", 9100.68, 1
"Fe I", 9103.64, 1
"Fe I", 9112.24, 1
"Fe I", 9116.25, 1
"Fe I", 9117.13, 1
"Fe I", 9118.88, 1
"Fe I", 9119.97, 1
"Fe I", 9132.74, 1
"Fe I", 9140.12, 1
"Fe I", 9146.13, 1
"Fe I", 9147.71, 1
"Fe I", 9147.96, 1
"Fe I", 9157.08, 1
"Fe I", 9164.57, 1
"Fe I", 9173.2, 1
"Fe I", 9178.56, 1
"Fe I", 9178.97, 1
"Fe I", 9179.74, 1
"Fe I", 9199.45, 1
"Fe I", 9203.15, 1
"Fe I", 9210.03, 1
"Fe I", 9214.5, 1
"Fe I", 9217.56, 1
"Fe I", 9226.43, 1
"Fe I", 9242.37, 1
"Fe I", 9246.56, 1
"Fe I", 9258.27, 1
"Fe I", 9259.01, 1
"Fe I", 9289.45, 1
"Nd II", 3738.057, 1
"Nd II", 3752.496, 1
"Nd II", 3752.679, 1
"Nd II", 3754.83, 1
"Nd II", 3759.795, 1
"Nd II", 3769.644, 1
"Nd II", 3773.175, 1
"Nd II", 3780.391, 1
"Nd II", 3781.314, 1
"Nd II", 3784.25, 1
"Nd II", 3784.653, 1
"Nd II", 3784.851, 1
"Nd II", 3801.373, 1
"Nd II", 3804.103, 1
"Nd II", 3830.476, 1
"Nd II", 3838.981, 1
"Nd II", 3848.524, 1
"Nd II", 3851.748, 1
"Nd II", 3863.327, 1
"Nd II", 3887.867, 1
"Nd II", 3890.94, 1
"Nd II", 3891.512, 1
"Nd II", 3894.626, 1
"Nd II", 3900.226, 1
"Nd II", 3905.885, 1
"Nd II", 3906.096, 1
"Nd II", 3911.169, 1
"Nd II", 3915.131, 1
"Nd II", 3918.906, 1
"Nd II", 3927.105, 1
"Nd II", 3934.823, 1
"Nd II", 3951.154, 1
"Nd II", 3952.196, 1
"Nd II", 3967.069, 1
"Nd II", 3976.113, 1
"Nd II", 3990.104, 1
"Nd II", 4004.01, 1
"Nd II", 4007.435, 1
"Nd II", 4012.25, 1
"Nd II", 4012.704, 1
"Nd II", 4018.826, 1
"Nd II", 4019.81, 1
"Nd II", 4021.33, 1
"Nd II", 4023.001, 1
"Nd II", 4038.124, 1
"Nd II", 4040.796, 1
"Nd II", 4041.065, 1
"Nd II", 4051.144, 1
"Nd II", 4059.962, 1
"Nd II", 4061.085, 1
"Nd II", 4069.268, 1
"Nd II", 4075.116, 1
"Nd II", 4075.272, 1
"Nd II", 4085.816, 1
"Nd II", 4102.563, 1
"Nd II", 4109.456, 1
"Nd II", 4113.825, 1
"Nd II", 4133.362, 1
"Nd II", 4135.324, 1
"Nd II", 4156.083, 1
"Nd II", 4177.322, 1
"Nd II", 4219.567, 1
"Nd II", 4228.2, 1
"Nd II", 4232.377, 1
"Nd II", 4234.195, 1
"Nd II", 4247.367, 1
"Nd II", 4263.439, 1
"Nd II", 4270.564, 1
"Nd II", 4272.79, 1
"Nd II", 4282.443, 1
"Nd II", 4284.519, 1
"Nd II", 4303.573, 1
"Nd II", 4313.355, 1
"Nd II", 4314.511, 1
"Nd II", 4338.696, 1
"Nd II", 4351.294, 1
"Nd II", 4358.168, 1
"Nd II", 4361.405, 1
"Nd II", 4366.367, 1
"Nd II", 4368.632, 1
"Nd II", 4385.664, 1
"Nd II", 4400.828, 1
"Nd II", 4407.072, 1
"Nd II", 4411.052, 1
"Nd II", 4426.822, 1
"Nd II", 4438.999, 1
"Nd II", 4446.387, 1
"Nd II", 4462.985, 1
"Nd II", 4465.074, 1
"Nd II", 4465.601, 1
"Nd II", 4467.852, 1
"Nd II", 4471.411, 1
"Nd II", 4497.259, 1
"Nd II", 4497.915, 1
"Nd II", 4501.808, 1
"Nd II", 4513.333, 1
"Nd II", 4516.363, 1
"Nd II", 4530.328, 1
"Nd II", 4541.27, 1
"Nd II", 4556.735, 1
"Nd II", 4561.182, 1
"Nd II", 4563.22, 1
"Nd II", 4567.607, 1
"Nd II", 4578.883, 1
"Nd II", 4594.447, 1
"Nd II", 4597.014, 1
"Nd II", 4612.474, 1
"Nd II", 4629.903, 1
"Nd II", 4632.688, 1
"Nd II", 4638.713, 1
"Nd II", 4645.764, 1
"Nd II", 4664.447, 1
"Nd II", 4670.559, 1
"Nd II", 4680.734, 1
"Nd II", 4703.577, 1
"Nd II", 4706.542, 1
"Nd II", 4715.588, 1
"Nd II", 4717.082, 1
"Nd II", 4763.624, 1
"Nd II", 4777.712, 1
"Nd II", 4783.828, 1
"Nd II", 4786.112, 1
"Nd II", 4797.158, 1
"Nd II", 4811.343, 1
"Nd II", 4825.482, 1
"Nd II", 4832.276, 1
"Nd II", 4859.031, 1
"Nd II", 4882.884, 1
"Nd II", 4914.384, 1
"Nd II", 4920.693, 1
"Nd II", 4943.901, 1
"Nd II", 4947.023, 1
"Nd II", 4949.041, 1
"Nd II", 4959.131, 1
"Nd II", 4961.397, 1
"Nd II", 4970.922, 1
"Nd II", 4987.165, 1
"Nd II", 4989.938, 1
"Nd II", 4998.548, 1
"Nd II", 5063.726, 1
"Nd II", 5089.837, 1
"Nd II", 5092.796, 1
"Nd II", 5096.524, 1
"Nd II", 5102.392, 1
"Nd II", 5130.597, 1
"Nd II", 5132.331, 1
"Nd II", 5143.333, 1
"Nd II", 5179.781, 1
"Nd II", 5181.166, 1
"Nd II", 5191.997, 1
"Nd II", 5192.62, 1
"Nd II", 5200.118, 1
"Nd II", 5212.364, 1
"Nd II", 5234.195, 1
"Nd II", 5249.586, 1
"Nd II", 5255.509, 1
"Nd II", 5270.695, 1
"Nd II", 5276.88, 1
"Nd II", 5293.169, 1
"Nd II", 5306.472, 1
"Nd II", 5319.817, 1
"Nd II", 5356.976, 1
"Nd II", 5361.475, 1
"Nd II", 5371.936, 1
"Nd II", 5416.381, 1
"Nd II", 5421.56, 1
"Nd II", 5431.525, 1
"Nd II", 5442.272, 1
"Nd II", 5451.114, 1
"Nd II", 5474.735, 1
"Nd II", 5485.7, 1
"Nd II", 5494.006, 1
"Nd II", 5548.474, 1
"Nd II", 5581.602, 1
"Nd II", 5617.706, 1
"Nd II", 5688.526, 1
"Nd II", 5718.118, 1
"Nd II", 5740.86, 1
"Nd II", 5742.09, 1
"Nd II", 5744.766, 1
"Nd II", 5770.499, 1
"Nd II", 5804.021, 1
"Nd II", 5811.572, 1
"Nd II", 5823.369, 1
"Nd II", 5842.39, 1
"Nd II", 5843.233, 1
"Nd II", 5865.056, 1
"Nd II", 5882.786, 1
"Nd II", 5891.528, 1
"Nd II", 5900.43, 1
"Nd II", 5989.342, 1
"Nd II", 6201.74, 1
"Nd II", 6428.64, 1
"Nd II", 6514.96, 1
"Nd II", 6539.94, 1
"Nd II", 6549.54, 1
"Nd II", 6580.94, 1
"Nd II", 6650.55, 1
"Nd II", 6740.11, 1
"Nd II", 6790.4, 1
"Cr II", 3761.664, 1
"Cr II", 4049.097, 1
"Cr II", 4054.076, 1
"Cr II", 4086.128, 1
"Cr II", 4087.593, 1
"Cr II", 4110.997, 1
"Cr II", 4113.212, 1
"Cr II", 4132.418, 1
"Cr II", 4145.78, 1
"Cr II", 4170.614, 1
"Cr II", 4179.421, 1
"Cr II", 4217.056, 1
"Cr II", 4224.86, 1
"Cr II", 4233.243, 1
"Cr II", 4242.363, 1
"Cr II", 4252.632, 1
"Cr II", 4261.913, 1
"Cr II", 4269.277, 1
"Cr II", 4555.004, 1
"Cr II", 4558.651, 1
"Cr II", 4588.199, 1
"Cr II", 4592.049, 1
"Cr II", 4616.629, 1
"Cr II", 4618.802, 1
"Cr II", 4634.071, 1
"Cr II", 4812.337, 1
"Cr II", 4824.126, 1
"Cr II", 4836.229, 1
"Cr II", 4848.235, 1
"Cr II", 4856.187, 1
"Cr II", 4860.203, 1
"Cr II", 4864.327, 1
"Cr II", 4876.399, 1
"Cr II", 4876.473, 1
"Cr II", 4884.607, 1
"Cr II", 5097.311, 1
"Cr II", 5232.496, 1
"Cr II", 5237.329, 1
"Cr II", 5246.768, 1
"Cr II", 5249.438, 1
"Cr II", 5274.965, 1
"Cr II", 5279.876, 1
"Cr II", 5280.055, 1
"Cr II", 5305.853, 1
"Cr II", 5308.408, 1
"Cr II", 5310.686, 1
"Cr II", 5313.563, 1
"Cr II", 5334.869, 1
"Cr II", 5337.772, 1
"Cr II", 5346.067, 1
"Cr II", 5369.356, 1
"Cr II", 5407.604, 1
"Cr II", 5420.922, 1
"Cr II", 5477.483, 1
"Cr II", 5478.365, 1
"Cr II", 5502.067, 1
"Cr II", 5503.212, 1
"Cr II", 5508.607, 1
"Cr II", 5510.702, 1
"Cr II", 6053.46, 1
"Cr II", 6129.23, 1
"Cr II", 6179.1, 1
"Cr II", 6243.51, 1
"Cr II", 7073.85, 1
"Cr II", 7082.17, 1
"Cr II", 7115.36, 1
"Cr II", 7526.61, 1
"Cr II", 7996.82, 1
"Cr II", 8470.45, 1
"Cr II", 8605.64, 1
"Cr II", 9264.75, 1
"Al I", 3944.006, 1
"Al I", 3961.52, 1
"Al I", 5557.063, 1
"Al I", 6696.02, 1
"Al I", 6698.67, 1
"Al I", 7083.97, 1
"Al I", 7084.64, 1
"Al I", 7361.57, 1
"Al I", 7362.3, 1
"Al I", 7835.31, 1
"Al I", 7836.14, 1
"Al I", 8065.97, 1
"Al I", 8075.36, 1
"Al I", 8772.87, 1
"Al I", 8773.89, 1
"Al I", 8828.91, 1
"Al I", 8841.28, 1
"Al I", 8912.9, 1
"Sm II", 3735.97, 1
"Sm II", 3760.695, 1
"Sm II", 3778.136, 1
"Sm II", 3793.97, 1
"Sm II", 3885.286, 1
"Sm II", 3896.977, 1
"Sm II", 3903.418, 1
"Sm II", 3922.398, 1
"Sm II", 3946.508, 1
"Sm II", 3976.269, 1
"Sm II", 3983.137, 1
"Sm II", 3993.302, 1
"Sm II", 4019.827, 1
"Sm II", 4023.231, 1
"Sm II", 4035.11, 1
"Sm II", 4042.896, 1
"Sm II", 4066.736, 1
"Sm II", 4068.32, 1
"Sm II", 4075.834, 1
"Sm II", 4106.596, 1
"Sm II", 4155.222, 1
"Sm II", 4169.474, 1
"Sm II", 4183.76, 1
"Sm II", 4188.124, 1
"Sm II", 4206.125, 1
"Sm II", 4220.654, 1
"Sm II", 4244.696, 1
"Sm II", 4256.393, 1
"Sm II", 4265.073, 1
"Sm II", 4318.937, 1
"Sm II", 4329.017, 1
"Sm II", 4334.153, 1
"Sm II", 4350.459, 1
"Sm II", 4362.032, 1
"Sm II", 4368.033, 1
"Sm II", 4390.853, 1
"Sm II", 4409.376, 1
"Sm II", 4420.526, 1
"Sm II", 4421.136, 1
"Sm II", 4424.339, 1
"Sm II", 4427.581, 1
"Sm II", 4433.884, 1
"Sm II", 4434.321, 1
"Sm II", 4452.728, 1
"Sm II", 4454.625, 1
"Sm II", 4467.341, 1
"Sm II", 4472.416, 1
"Sm II", 4473.012, 1
"Sm II", 4478.659, 1
"Sm II", 4499.476, 1
"Sm II", 4519.632, 1
"Sm II", 4523.911, 1
"Sm II", 4537.951, 1
"Sm II", 4566.205, 1
"Sm II", 4577.689, 1
"Sm II", 4591.826, 1
"Sm II", 4606.521, 1
"Sm II", 4615.446, 1
"Sm II", 4615.689, 1
"Sm II", 4642.234, 1
"Sm II", 4646.679, 1
"Sm II", 4655.125, 1
"Sm II", 4669.649, 1
"Sm II", 4676.911, 1
"Sm II", 4687.184, 1
"Sm II", 4704.398, 1
"Sm II", 4713.074, 1
"Sm II", 4719.838, 1
"Sm II", 4745.674, 1
"Sm II", 4777.847, 1
"Sm II", 4791.585, 1
"Sm II", 4815.807, 1
"Sm II", 4844.211, 1
"Sm II", 4847.765, 1
"Sm II", 4854.362, 1
"Sm II", 4913.247, 1
"Sm II", 6542.78, 1
"Eu II", 3741.31, 1
"Eu II", 3819.67, 1
"Eu II", 3907.1, 1
"Eu II", 3971.98, 1
"Eu II", 4129.73, 1
"Eu II", 4205.05, 1
"Eu II", 4435.528, 1
"Eu II", 5818.739, 1
"Eu II", 6049.51, 1
"Eu II", 6173.05, 1
"Eu II", 6437.64, 1
"Eu II", 6645.11, 1
"Eu II", 7077.09, 1
"Eu II", 7217.55, 1
"Eu II", 7301.17, 1
"Eu II", 7370.26, 1
"Eu II", 7426.55, 1
"Yb I", 3987.99, 1
"Yb I", 5556.467, 1
"Mg I", 3829.355, 1
"Mg I", 3832.302, 1
"Mg I", 3838.293, 1
"Mg I", 3858.86, 1
"Mg I", 3878.305, 1
"Mg I", 3938.4, 1
"Mg I", 3986.753, 1
"Mg I", 4054.689, 1
"Mg I", 4057.505, 1
"Mg I", 4165.1, 1
"Mg I", 4167.271, 1
"Mg I", 4351.905, 1
"Mg I", 4354.529, 1
"Mg I", 4380.375, 1
"Mg I", 4571.096, 1
"Mg I", 4702.991, 1
"Mg I", 4730.028, 1
"Mg I", 5167.322, 1
"Mg I", 5172.685, 1
"Mg I", 5183.604, 1
"Mg I", 5528.404, 1
"Mg I", 5711.088, 1
"Mg I", 5785.312, 1
"Mg I", 5785.56, 1
"Mg I", 6318.72, 1
"Mg I", 6319.24, 1
"Mg I", 6319.49, 1
"Mg I", 6894.9, 1
"Mg I", 6965.4, 1
"Mg I", 7060.41, 1
"Mg I", 7193.17, 1
"Mg I", 7387.0, 1
"Mg I", 7387.69, 1
"Mg I", 7560.56, 1
"Mg I", 7657.6, 1
"Mg I", 7691.55, 1
"Mg I", 7722.61, 1
"Mg I", 7759.3, 1
"Mg I", 7811.13, 1
"Mg I", 7881.67, 1
"Mg I", 7930.81, 1
"Mg I", 8049.85, 1
"Mg I", 8054.23, 1
"Mg I", 8098.72, 1
"Mg I", 8159.13, 1
"Mg I", 8209.84, 1
"Mg I", 8213.04, 1
"Mg I", 8303.31, 1
"Mg I", 8305.59, 1
"Mg I", 8310.26, 1
"Mg I", 8346.12, 1
"Mg I", 8466.48, 1
"Mg I", 8468.85, 1
"Mg I", 8473.69, 1
"Mg I", 8609.73, 1
"Mg I", 8707.14, 1
"Mg I", 8710.18, 1
"Mg I", 8712.69, 1
"Mg I", 8717.83, 1
"Mg I", 8736.02, 1
"Mg I", 8806.76, 1
"Mg I", 8836.99, 1
"Mg I", 8923.57, 1
"Mg I", 8997.16, 1
"Mg I", 9255.78, 1
"Mg I", 9273.46, 1
"Gd II", 3768.389, 1
"Gd II", 3770.699, 1
"Gd II", 3796.371, 1
"Gd II", 3813.97, 1
"Gd II", 3894.696, 1
"Gd II", 3916.495, 1
"Gd II", 4037.338, 1
"Gd II", 4037.897, 1
"Gd II", 4049.858, 1
"Gd II", 4085.563, 1
"Gd II", 4098.913, 1
"Gd II", 4130.372, 1
"Gd II", 4184.264, 1
"Gd II", 4251.733, 1
"Gd II", 4262.091, 1
"Gd II", 4280.501, 1
"Gd II", 4316.061, 1
"Gd II", 4419.035, 1
"Gd II", 4478.811, 1
