Wavelength, Species, Priority
4667.164, Cr1, 0.212
4667.4531, Fe1, 0.777
4667.585, Ti1, 0.78
4667.759, Ni1, 0.576
4668.0613, Fe1, 0.676
4668.1339, Fe1, 0.771
4668.5595, Na1, 0.459
4669.1492, Fe1, 0.624
4669.1711, Fe1, 0.712
4669.317, Cr1, 0.467
4669.39, Sm2, 0.236
4670.1698, Fe2, 0.423
4670.407, Sc2, 0.668
4671.67, Mn1, 0.224
4672.3211, Fe1, 0.608
4672.83, Fe1, 0.469
4672.8356, Fe1, 0.354
4673.1635, Fe1, 0.748
4673.1636, Fe1, 0.733
4673.27, Fe1, 0.706
4673.2703, Fe1, 0.627
4674.081, Fe1, 0.57
4674.1465, Fe1, 0.2
4674.59, Sm2, 0.218
4674.6478, Fe1, 0.227
4674.7546, Ni1, 0.206
4675.0934, Fe1, 0.589
4675.1167, Ti1, 0.403
4675.5933, Ni1, 0.251
4678.8455, Fe1, 0.767
4679.2174, Fe1, 0.446
4679.22, Fe1, 0.584
4679.2247, Fe1, 0.529
4680.134, Zn1, 0.59
4680.2945, Fe1, 0.654
4680.4672, Fe1, 0.566
4680.474, Cr1, 0.361
4680.5515, Fe1, 0.235
4680.8402, Fe1, 0.399
4680.8529, Cr1, 0.347
4681.473, Fe1, 0.407
4681.909, Ti1, 0.79
4682.1115, Fe1, 0.453
4682.3237, Y2, 0.465
4682.3593, Co1, 0.406
4682.558, Fe1, 0.346
4683.5597, Fe1, 0.68
4684.5953, Fe1, 0.311
4685.0234, Fe1, 0.294
4685.268, Ca1, 0.584
4686.2131, Ni1, 0.664
4687.3022, Fe1, 0.526
4687.386, Fe1, 0.562
4687.8, Zr1, 0.293
4688.176, Fe1, 0.357
4689.356, Cr1, 0.511
4689.4852, Fe1, 0.399
4690.1375, Fe1, 0.625
4690.3697, Fe1, 0.277
4691.3325, Ti1, 0.61
4691.4114, Fe1, 0.768
4693.1879, Co1, 0.3
4693.6647, Ti1, 0.232
4693.938, Cr1, 0.4
4694.8585, Fe1, 0.435
4695.145, Cr1, 0.257
4697.05, Cr1, 0.408
4698.39, Ni1, 0.434
4698.46, Cr1, 0.598
4698.606, Cr1, 0.364
4698.6545, Ti2, 0.314
4698.7609, Ti1, 0.542
4700.1576, Fe1, 0.61
4700.1903, Fe1, 0.614
4700.61, Cr1, 0.315
4701.0447, Fe1, 0.565
4701.148, Mn1, 0.221
4701.3517, Ni1, 0.529
4701.5297, Ni1, 0.589
4702.9131, Fe1, 0.347
4702.9909, Mg1, 0.813
4703.8068, Ni1, 0.662
4704.9476, Fe1, 0.64
4705.4567, Fe1, 0.444
4706.54, Nd2, 0.313
4707.2738, Fe1, 0.784
4707.4875, Fe1, 0.675
4708.013, Cr1, 0.634
4708.6627, Ti2, 0.622
4708.9682, Fe1, 0.52
4709.0876, Fe1, 0.73
4709.71, Mn1, 0.667
4710.08, Zr1, 0.231
4710.1834, Ti1, 0.459
4710.1892, Ti1, 0.528
4710.2833, Fe1, 0.751
4710.8972, Fe1, 0.324
4711.4713, Fe1, 0.37
4712.0561, Ni1, 0.495
4712.1051, Fe1, 0.308
4713.99, Cr1, 0.408
4714.0672, Fe1, 0.333
4714.1914, Fe1, 0.391
4714.359, Fe1, 0.249
4714.3684, Fe1, 0.441
4714.4173, Ni1, 0.803
4715.3016, Ti1, 0.233
4715.7617, Ni1, 0.711
4715.8871, Ni1, 0.221
4717.5677, Fe1, 0.451
4718.419, Cr1, 0.66
4719.5109, Ti2, 0.213
4720.962, Fe1, 0.307
4721.0003, Fe1, 0.476
4721.5711, Si1, 0.231
4722.153, Zn1, 0.676
4722.6059, Ti1, 0.318
4723.098, Cr1, 0.418
4723.1631, Ti1, 0.306
4724.412, Cr1, 0.42
4726.1367, Fe1, 0.264
4727.149, Cr1, 0.457
4727.3946, Fe1, 0.707
4727.46, Mn1, 0.665
4727.8453, Ni1, 0.271
4727.936, Co1, 0.298
4728.5456, Fe1, 0.711
4729.0192, Fe1, 0.508
4729.2756, Ni1, 0.266
4729.6766, Fe1, 0.439
4730.0286, Mg1, 0.514
4730.71, Cr1, 0.591
4731.1644, Ti1, 0.277
4731.4476, Fe2, 0.645
4731.4901, Fe1, 0.666
4731.7978, Ni1, 0.527
4732.2611, Fe1, 0.289
4732.4566, Ni1, 0.533
4733.5911, Fe1, 0.802
4734.098, Fe1, 0.43
4734.1823, Fe1, 0.238
4735.8428, Fe1, 0.597
4736.7726, Fe1, 0.818
4737.348, Cr1, 0.611
4737.5931, Fe1, 0.264
4737.6346, Fe1, 0.577
4739.09, Mn1, 0.626
4740.1646, Ni1, 0.308
4740.28, La2, 0.224
4740.3398, Fe1, 0.533
4740.4657, Fe1, 0.486
4741.0693, Fe1, 0.447
4741.5292, Fe1, 0.756
4742.7892, Ti1, 0.536
4743.83, Sc1, 0.201
4744.3838, Fe1, 0.549
4744.9402, Fe1, 0.345
4745.1281, Fe1, 0.204
4745.307, Cr1, 0.259
4745.7996, Fe1, 0.695
4746.2759, Fe1, 0.292
4747.9934, Si1, 0.345
4749.673, Co1, 0.498
4749.9477, Fe1, 0.418
4752.087, Cr1, 0.412
4752.1146, Ni1, 0.302
4752.4198, Ni1, 0.619
4754.04, Mn1, 0.808
4754.7624, Ni1, 0.55
4755.7011, Fe1, 0.437
4756.1117, Cr1, 0.646
4756.5153, Ni1, 0.725
4757.578, Fe1, 0.629
4757.59, Cr1, 0.224
4758.1178, Ti1, 0.622
4759.2697, Ti1, 0.639
4761.51, Mn1, 0.685
4762.37, Mn1, 0.771
4762.6267, Ni1, 0.608
4762.778, Ti2, 0.472
4763.8832, Ti2, 0.605
4763.9441, Ni1, 0.609
4764.293, Cr1, 0.407
4764.5247, Ti2, 0.491
4765.2448, Fe1, 0.563
4765.4565, Fe1, 0.389
4765.4799, Fe1, 0.567
4765.85, Mn1, 0.714
4766.42, Mn1, 0.743
4766.7524, Fe1, 0.297
4766.7869, Fe1, 0.288
4766.8654, Fe1, 0.495
4767.855, Cr1, 0.262
4768.0751, Co1, 0.271
4768.3201, Fe1, 0.705
4768.396, Fe1, 0.658
4771.0825, Co1, 0.372
4771.696, Fe1, 0.617
4772.803, Fe1, 0.798
4772.8303, Fe1, 0.655
4772.864, Ni1, 0.375
4773.4109, Ni1, 0.291
4776.0673, Fe1, 0.372
4776.3096, Co1, 0.328
4776.3751, Fe1, 0.421
4778.2547, Ti1, 0.282
4779.4389, Fe1, 0.593
4779.9791, Co1, 0.43
4779.985, Ti2, 0.664
4781.7419, Fe1, 0.477
4782.0747, Fe1, 0.219
4782.9908, Si1, 0.261
4783.2432, Cr1, 0.331
4783.43, Mn1, 0.816
4785.9566, Fe1, 0.339
4786.2812, Ni1, 0.494
4786.5354, Ni1, 0.742
4786.5766, Y2, 0.259
4786.8067, Fe1, 0.744
4787.8264, Fe1, 0.571
4788.7564, Fe1, 0.686
4789.335, Cr1, 0.676
4789.65, Fe1, 0.755
4789.6507, Fe1, 0.749
4790.333, Cr1, 0.281
4791.2462, Fe1, 0.501
4792.2128, Si1, 0.307
4792.3238, Si1, 0.478
4792.4264, Ti2, 0.207
4792.4823, Ti1, 0.331
4792.5094, Cr1, 0.523
4792.8543, Co1, 0.506
4796.0476, Fe1, 0.251
4797.034, Fe1, 0.426
4798.2646, Fe1, 0.598
4798.5313, Ti2, 0.565
4798.7312, Fe1, 0.453
4799.4058, Fe1, 0.429
4799.7908, Ni1, 0.245
4799.7946, Ti1, 0.418
4800.1275, Fe1, 0.474
4800.6485, Fe1, 0.639
4801.0247, Cr1, 0.587
4801.7728, Fe1, 0.337
4802.8744, Fe1, 0.49
4802.8797, Fe1, 0.65
4804.5171, Fe1, 0.296
4805.085, Ti2, 0.712
4805.4144, Ti1, 0.423
4806.321, Ti2, 0.246
4806.9872, Ni1, 0.622
4807.708, Fe1, 0.55
4808.1476, Fe1, 0.351
4808.5479, Ni1, 0.266
4808.6793, Fe1, 0.25
4808.874, Ni1, 0.342
4809.1368, Fe1, 0.399
4809.9321, Fe1, 0.337
4809.9384, Fe1, 0.242
4810.528, Zn1, 0.689
4810.73, Cr1, 0.417
4811.9829, Ni1, 0.332
4812.337, Cr2, 0.314
4813.1128, Fe1, 0.294
4813.4764, Co1, 0.561
4814.598, Ni1, 0.291
4815.2294, Fe1, 0.277
4815.9327, Ni1, 0.247
4817.7781, Fe1, 0.493
4817.8178, Ni1, 0.423
4820.4094, Ti1, 0.589
4821.0021, Fe1, 0.203
4821.1191, Ni1, 0.39
4822.3275, Fe1, 0.38
4823.304, Y2, 0.356
4823.52, Mn1, 0.818
4824.127, Cr2, 0.62
4824.1644, Fe1, 0.424
4825.48, Nd2, 0.357
4827.4529, V1, 0.331
4827.6141, Fe1, 0.298
4829.0231, Ni1, 0.699
4829.309, Cr1, 0.305
4829.372, Cr1, 0.639
4831.1757, Ni1, 0.69
4831.6462, V1, 0.388
4832.4237, V1, 0.336
4832.6911, Ni1, 0.496
4832.7273, Fe1, 0.6
4834.5061, Fe1, 0.449
4835.8671, Fe1, 0.525
4836.229, Cr2, 0.315
4836.852, Cr1, 0.424
4838.5112, Fe1, 0.605
4838.6431, Ni1, 0.584
4839.5442, Fe1, 0.665
4839.8853, Fe1, 0.218
4840.2521, Co1, 0.6
4840.321, Fe1, 0.543
4840.8737, Ti1, 0.718
4840.8968, Fe1, 0.418
4841.6628, Fe1, 0.273
4841.784, Fe1, 0.334
4841.973, Ni1, 0.236
4842.7149, Fe1, 0.252
4842.7874, Fe1, 0.504
4843.1428, Fe1, 0.634
4843.1582, Ni1, 0.432
4843.5098, Ni1, 0.33
4844.0132, Fe1, 0.534
4844.0754, Fe1, 0.226
4844.5074, Fe1, 0.399
4845.6462, Fe1, 0.49
4845.6551, Fe1, 0.234
4846.432, Cr1, 0.34
4847.311, Ca1, 0.381
4848.2018, Fe1, 0.238
4848.235, Cr2, 0.579
4848.477, Ti1, 0.225
4848.8821, Fe1, 0.612
4849.1678, Ti2, 0.412
4849.668, Fe1, 0.255
4851.4901, V1, 0.517
4851.8675, Fe1, 0.388
4852.0156, Fe1, 0.336
4852.5542, Ni1, 0.541
4853.7785, Ni1, 0.34
4854.8611, Y2, 0.643
4854.8752, Fe1, 0.375
4854.89, Fe1, 0.285
4855.4109, Ni1, 0.74
4855.5411, Fe2, 0.207
4855.6727, Fe1, 0.653
4855.9041, Ti2, 0.242
4856.0103, Ti1, 0.612
4856.186, Cr2, 0.247
4857.374, Fe1, 0.432
4857.3924, Ni1, 0.612
4858.2459, Fe1, 0.298
4859.03, Nd2, 0.278
4859.1213, Fe1, 0.399
4859.7414, Fe1, 0.842
4860.202, Cr2, 0.278
4860.9774, Fe1, 0.444
4861.197, Cr1, 0.276
4861.323, H1, 0.632
4861.841, Cr1, 0.585
4862.598, Fe1, 0.506
4863.6434, Fe1, 0.659
4863.7769, Fe1, 0.244
4863.9283, Ni1, 0.267
4864.326, Cr2, 0.522
4864.7298, V1, 0.586
4865.6104, Ti2, 0.529
4866.2711, Ni1, 0.711
4867.5287, Fe1, 0.235
4867.8695, Co1, 0.632
4868.2588, Ti1, 0.595
4868.3731, Fe1, 0.311
4868.4477, Fe1, 0.389
4869.4632, Fe1, 0.336
4870.0363, Fe1, 0.232
4870.1246, Ti1, 0.592
4870.797, Cr1, 0.618
4870.8309, Ni1, 0.618
4871.0485, Fe1, 0.328
4871.269, Fe2, 0.284
4871.3177, Fe1, 0.871
4871.9278, Fe1, 0.595
4872.1372, Fe1, 0.856
4873.1197, Fe1, 0.339
4873.2561, Ni1, 0.285
4873.4422, Ni1, 0.659
4873.7507, Fe1, 0.212
4874.0094, Ti2, 0.451
4874.3529, Fe1, 0.32
4874.652, Cr1, 0.256
4874.7929, Ni1, 0.396
4875.0299, Fe1, 0.424
4875.4859, V1, 0.633
4875.8768, Fe1, 0.606
4876.399, Cr2, 0.492
4876.41, Cr2, 0.489
4876.473, Cr2, 0.317
4877.6042, Fe1, 0.298
4878.126, Ca1, 0.722
4878.2106, Fe1, 0.83
4880.5238, Fe1, 0.299
4881.5569, V1, 0.663
4881.7173, Fe1, 0.661
4882.1429, Fe1, 0.663
4883.6821, Y2, 0.712
4883.91, Fe1, 0.207
4884.607, Cr2, 0.259
4885.0794, Ti1, 0.669
4885.4301, Fe1, 0.679
4885.952, Cr1, 0.208
4886.331, Fe1, 0.69
4886.9837, Ni1, 0.487
4887.012, Cr1, 0.633
4887.1931, Fe1, 0.651
4887.3657, Fe1, 0.217
4887.75, Zr1, 0.5
4888.1654, Fe1, 0.229
4888.522, Cr1, 0.329
4888.6361, Fe1, 0.691
4889.0007, Fe1, 0.747
4889.1018, Fe1, 0.645
4890.69, Nd2, 0.209
4890.7548, Fe1, 0.867
4890.8214, Fe1, 0.41
4891.0484, Fe1, 0.31
4891.1463, Fe1, 0.531
4891.4919, Fe1, 0.885
4892.8586, Fe1, 0.547
4893.8126, Fe2, 0.224
4896.4382, Fe1, 0.392
4899.5135, Co1, 0.332
4899.9088, Ti1, 0.65
4899.91, La2, 0.427
4899.929, Ba2, 0.292
4900.1189, Y2, 0.692
4900.9708, Ni1, 0.325
4902.2322, Fe1, 0.504
4903.234, Cr1, 0.453
4903.3096, Fe1, 0.825
4904.4118, Ni1, 0.713
4905.1325, Fe1, 0.372
4907.32, Fe1, 0.474
4907.7315, Fe1, 0.619
4907.9667, Fe1, 0.252
4908.0308, Fe1, 0.23
4909.3831, Fe1, 0.618
4910.0089, Fe1, 0.224
4910.0163, Fe1, 0.7
4910.3248, Fe1, 0.705
4910.5643, Fe1, 0.705
4911.1944, Ti2, 0.512
4911.7786, Fe1, 0.479
4912.018, Ni1, 0.545
4913.1355, Fe1, 0.257
4913.6134, Ti1, 0.632
4913.973, Ni1, 0.596
4915.849, Fe1, 0.295
4917.2294, Fe1, 0.581
4918.012, Fe1, 0.519
4918.364, Ni1, 0.652
4918.7019, Ni1, 0.288
4918.9538, Fe1, 0.69
4918.9935, Fe1, 0.869
4919.8607, Ti1, 0.414
4920.5021, Fe1, 0.894
4920.69, Nd2, 0.328
4920.939, Cr1, 0.277
4920.98, La2, 0.436
4921.7638, Ti1, 0.476
4921.78, La2, 0.44
4922.265, Cr1, 0.676
4923.9076, Fe1, 0.451
4923.9212, Fe2, 0.84
4924.3008, Fe1, 0.239
4924.6816, Fe1, 0.207
4924.7692, Fe1, 0.76
4925.2834, Fe1, 0.265
4925.2838, Fe1, 0.483
4925.5634, Ni1, 0.581
4926.8162, Fe1, 0.443
4927.4177, Fe1, 0.509
4927.4886, Fe1, 0.205
4927.8634, Fe1, 0.657
4928.3361, Ti1, 0.489
4930.3148, Fe1, 0.63
4930.8016, Ni1, 0.216
4932.0836, Fe1, 0.304
4933.1903, Fe1, 0.427
4933.2923, Fe1, 0.564
4933.3407, Fe1, 0.644
4934.0047, Fe1, 0.693
4934.0744, Ba2, 0.78
4934.0751, Ba2, 0.812
4934.0755, Ba2, 0.702
4934.0758, Ba2, 0.791
4934.0773, Ba2, 0.887
4934.0834, Fe1, 0.461
4935.8305, Ni1, 0.609
4936.335, Cr1, 0.541
4937.3478, Ni1, 0.668
4937.9743, Fe1, 0.208
4938.1733, Fe1, 0.669
4938.2917, Ti1, 0.303
4938.8137, Fe1, 0.809
4939.2354, Fe1, 0.566
4939.2407, Fe1, 0.656
4939.6861, Fe1, 0.83
4942.4584, Fe1, 0.504
4942.495, Cr1, 0.617
4942.5889, Fe1, 0.43
4945.4445, Ni1, 0.527
4945.6356, Fe1, 0.473
4946.0317, Ni1, 0.344
4946.3871, Fe1, 0.732
4947.6069, Si1, 0.385
4950.1052, Fe1, 0.651
4952.2803, Ni1, 0.257
4953.2081, Ni1, 0.604
4954.806, Cr1, 0.56
4957.2978, Fe1, 0.863
4957.596, Fe1, 0.901
4957.6818, Fe1, 0.628
4959.1192, Nd2, 0.233
4961.9132, Fe1, 0.392
4961.9575, Fe1, 0.254
4962.5711, Fe1, 0.579
4964.927, Cr1, 0.537
4965.1674, Ni1, 0.377
4965.8553, Mn1, 0.331
4966.0881, Fe1, 0.771
4967.5238, Ni1, 0.228
4967.8966, Fe1, 0.695
4968.3916, Fe1, 0.488
4968.57, Ti1, 0.259
4968.69, Fe1, 0.573
4968.6978, Fe1, 0.574
4969.9168, Fe1, 0.66
4970.4958, Fe1, 0.585
4970.6458, Fe1, 0.397
4971.3445, Ni1, 0.626
4971.5905, Ni1, 0.577
4973.03, Ti1, 0.264
4973.1014, Fe1, 0.667
4974.2458, Fe1, 0.258
4974.3597, Ni1, 0.26
4975.3431, Ti1, 0.373
4976.1346, Ni1, 0.437
4976.3255, Ni1, 0.537
4977.6479, Fe1, 0.345
4977.73, Ti1, 0.206
4978.1875, Ti1, 0.415
4978.5414, Na1, 0.465
4978.6027, Fe1, 0.674
4978.6912, Fe1, 0.637
4979.5861, Fe1, 0.263
4979.7209, Fe1, 0.204
4980.1727, Ni1, 0.727
4980.2823, Fe1, 0.468
4981.7305, Ti1, 0.833
4982.1299, Y2, 0.25
4982.4989, Fe1, 0.781
4982.8134, Na1, 0.541
4983.2499, Fe1, 0.745
4983.8521, Fe1, 0.764
4984.1163, Ni1, 0.729
4984.6041, Fe1, 0.244
4984.6282, Fe1, 0.28
4985.2526, Fe1, 0.724
4985.5465, Fe1, 0.78
4985.9828, Fe1, 0.29
4986.2221, Fe1, 0.507
4986.9034, Fe1, 0.215
4988.3521, Fe1, 0.267
4988.9493, Fe1, 0.694
4988.9501, Fe1, 0.641
4989.13, Ti1, 0.471
4991.066, Ti1, 0.823
4991.2675, Fe1, 0.708
4991.2683, Fe1, 0.669
4991.8659, Fe1, 0.3
4993.3502, Fe2, 0.464
4993.6794, Fe1, 0.314
4993.6805, Fe1, 0.483
4993.7505, Fe1, 0.46
4994.129, Fe1, 0.844
4995.4074, Fe1, 0.292
4995.6503, Ni1, 0.286
4996.5349, Fe1, 0.213
4996.8444, Ni1, 0.524
4997.0967, Ti1, 0.536
4997.9618, Fe1, 0.465
4998.2242, Ni1, 0.605
4999.1119, Fe1, 0.387
4999.46, La2, 0.216
4999.503, Ti1, 0.81
5000.2109, Fe1, 0.477
5000.3427, Ni1, 0.649
5000.99, Ti1, 0.518
5001.863, Fe1, 0.791
5001.8645, Fe1, 0.439
5002.5829, Fe1, 0.584
5002.7919, Fe1, 0.664
5003.7407, Ni1, 0.507
5004.0432, Fe1, 0.506
5004.3398, Fe1, 0.225
5004.8938, Mn1, 0.217
5005.1672, Ti2, 0.307
5005.712, Fe1, 0.793
5006.0594, Si1, 0.528
5006.1183, Fe1, 0.846
5007.2093, Ti1, 0.795
5007.274, Fe1, 0.74
5007.7302, Fe1, 0.248
5008.6415, Fe1, 0.401
5009.6447, Ti1, 0.465
5010.0226, Ni1, 0.477
5010.2088, Ti2, 0.253
5010.2688, Fe1, 0.438
5010.9381, Ni1, 0.555
5012.0676, Fe1, 0.881
5012.1566, Fe1, 0.615
5012.4405, Fe1, 0.594
5012.4426, Ni1, 0.618
5012.6944, Fe1, 0.323
5013.28, Ti1, 0.556
5013.313, Cr1, 0.501
5013.6863, Ti2, 0.54
5014.1861, Ti1, 0.741
5014.2198, Ni1, 0.496
5014.2762, Ti1, 0.78
5014.9422, Fe1, 0.75
5015.3145, Fe1, 0.207
5016.1609, Ti1, 0.702
5016.477, Fe1, 0.376
5016.8808, Fe1, 0.581
5017.576, Ni1, 0.721
5018.2815, Ni1, 0.637
5018.4356, Fe2, 0.841
5019.6587, Fe1, 0.287
5019.7308, Fe1, 0.308
5020.0263, Ti1, 0.727
5020.4939, Fe1, 0.372
5020.6969, Mn1, 0.259
5021.5894, Fe1, 0.609
5021.6812, Fe1, 0.486
5021.901, Cr1, 0.367
5021.9398, Fe1, 0.577
5022.2352, Fe1, 0.716
5022.7891, Fe1, 0.633
5022.8679, Ti1, 0.728
5023.1853, Fe1, 0.401
5023.497, Fe1, 0.344
5024.7918, Fe1, 0.438
5024.8444, Ti1, 0.699
5025.0808, Fe1, 0.25
5025.3026, Fe1, 0.222
5025.57, Ti1, 0.585
5027.1222, Fe1, 0.721
5027.2254, Fe1, 0.538
5027.7563, Fe1, 0.434
5027.7567, Fe1, 0.548
5028.1258, Fe1, 0.7
5029.6175, Fe1, 0.559
5030.7778, Fe1, 0.328
5031.021, Sc2, 0.668
5031.0375, Fe1, 0.375
5031.9137, Fe1, 0.335
5032.7271, Ni1, 0.305
5034.4594, Fe1, 0.588
5035.3622, Ni1, 0.745
5035.903, Ti1, 0.7
5035.9719, Ni1, 0.687
5036.2682, Fe1, 0.587
5036.4639, Ti1, 0.69
5036.9214, Fe1, 0.353
5038.3979, Ti1, 0.674
5038.5908, Ni1, 0.604
5039.2511, Fe1, 0.667
5039.3573, Ni1, 0.462
5039.9574, Ti1, 0.756
5040.2534, Fe1, 0.22
5040.6136, Ti1, 0.317
5040.7404, Ni1, 0.21
5040.8517, Fe1, 0.662
5040.9061, Fe1, 0.681
5041.0174, Ni1, 0.249
5041.0713, Fe1, 0.835
5041.618, Ca1, 0.666
5041.7554, Fe1, 0.853
5041.8485, Fe1, 0.616
5042.1865, Ni1, 0.613
5043.5838, Ti1, 0.35
5044.2106, Fe1, 0.684
5045.414, Ti1, 0.234
5047.6973, Fe1, 0.203
5048.0572, Ni1, 0.539
5048.1801, Fe1, 0.255
5048.2351, Ni1, 0.308
5048.4355, Fe1, 0.647
5048.748, Cr1, 0.391
5048.847, Ni1, 0.612
5049.8192, Fe1, 0.841
5051.5079, Ni1, 0.576
5051.6342, Fe1, 0.863
5051.897, Cr1, 0.519
5052.8685, Ti1, 0.331
5054.6423, Fe1, 0.525
5055.9916, Fe1, 0.221
5056.8412, Fe1, 0.261
5057.4807, Fe1, 0.44
5057.982, Ni1, 0.397
5060.0354, Fe1, 0.546
5060.0782, Fe1, 0.637
5062.0716, Fe1, 0.228
5062.1021, Ti1, 0.283
5064.5832, Fe1, 0.391
5064.6526, Ti1, 0.768
5064.9519, Fe1, 0.529
5065.0174, Fe1, 0.738
5065.1924, Fe1, 0.623
5065.908, Cr1, 0.244
5065.9851, Ti1, 0.348
5067.149, Fe1, 0.605
5067.713, Cr1, 0.375
5068.292, Cr1, 0.369
5068.7655, Fe1, 0.794
5068.7881, Ni1, 0.341
5071.4673, Ti1, 0.331
5071.5102, Fe1, 0.418
5072.0778, Fe1, 0.643
5072.2864, Ti2, 0.363
5072.6715, Fe1, 0.629
5072.926, Cr1, 0.586
5074.7475, Fe1, 0.718
5074.7877, Mn1, 0.341
5076.2637, Fe1, 0.617
5076.33, Ni1, 0.349
5078.974, Fe1, 0.694
5079.2222, Fe1, 0.78
5079.7394, Fe1, 0.815
5079.9584, Ni1, 0.554
5080.3517, Fe1, 0.401
5080.5325, Ni1, 0.741
5080.9353, Fe1, 0.207
5081.1103, Ni1, 0.712
5081.574, Sc1, 0.208
5082.3441, Ni1, 0.617
5083.338, Fe1, 0.843
5084.0957, Ni1, 0.701
5085.4778, Ni1, 0.314
5087.0582, Ti1, 0.396
5087.419, Y2, 0.646
5088.1526, Fe1, 0.376
5088.5377, Ni1, 0.466
5088.9557, Ni1, 0.365
5090.7726, Fe1, 0.683
5090.774, Fe1, 0.686
5091.883, Cr1, 0.444
5094.4107, Ni1, 0.407
5096.8629, Ni1, 0.509
5096.9972, Fe1, 0.698
5097.4821, Fe1, 0.55
5098.5722, Fe1, 0.684
5098.6981, Fe1, 0.786
5099.0767, Fe1, 0.594
5099.3202, Ni1, 0.632
5099.9304, Ni1, 0.682
5100.6549, Fe2, 0.257
5102.6475, Fe1, 0.25
5102.9659, Ni1, 0.572
5104.0301, Fe1, 0.402
5104.1891, Fe1, 0.287
5104.4372, Fe1, 0.359
5105.537, Cu1, 0.722
5106.4573, Fe1, 0.231
5107.4471, Fe1, 0.826
5107.6405, Fe1, 0.823
5108.3966, Fe1, 0.431
5109.6514, Fe1, 0.58
5110.358, Fe1, 0.656
5110.4128, Fe1, 0.875
5110.749, Cr1, 0.265
5113.125, Cr1, 0.204
5113.4401, Ti1, 0.468
5115.3922, Ni1, 0.654
5115.7767, Fe1, 0.222
5116.0427, Fe1, 0.233
5117.93, Mn1, 0.298
5119.1122, Y2, 0.233
5120.3438, Fe2, 0.217
5120.4152, Ti1, 0.47
5121.5562, Ni1, 0.418
5121.6386, Fe1, 0.616
5122.1149, Cr1, 0.258
5122.99, La2, 0.213
5123.2105, Y2, 0.464
5123.46, Cr1, 0.288
5123.7196, Fe1, 0.824
5124.6187, Fe1, 0.241
5125.1163, Fe1, 0.737
5125.1171, Fe1, 0.721
5125.2319, Ni1, 0.586
5125.836, Fe1, 0.202
5126.1922, Fe1, 0.617
5126.193, Fe1, 0.568
5126.8255, Ni1, 0.66
5127.3587, Fe1, 0.812
5127.6796, Fe1, 0.306
5128.0831, Ni1, 0.203
5129.1562, Ti2, 0.647
5129.371, Ni1, 0.59
5129.6308, Fe1, 0.432
5130.3594, Ni1, 0.33
5130.59, Nd2, 0.224
5131.4678, Fe1, 0.713
5131.7676, Ni1, 0.558
5132.6613, Fe2, 0.327
5133.4654, Co1, 0.298
5133.6876, Fe1, 0.757
5136.0914, Fe1, 0.224
5137.0738, Ni1, 0.746
5137.3813, Fe1, 0.693
5139.2503, Fe1, 0.811
5139.258, Ni1, 0.518
5139.462, Fe1, 0.836
5139.646, Cr1, 0.325
5140.8178, Fe1, 0.361
5141.7384, Fe1, 0.754
5142.4451, Fe1, 0.319
5142.4935, Fe1, 0.623
5142.5401, Fe1, 0.692
5142.7763, Ni1, 0.671
5142.9279, Ni1, 0.616
5142.9282, Fe1, 0.828
5143.7226, Fe1, 0.362
5144.667, Cr1, 0.244
5145.0937, Fe1, 0.658
5145.4602, Ti1, 0.52
5146.1178, Fe2, 0.28
5146.482, Ni1, 0.695
5146.7515, Co1, 0.214
5147.4777, Ti1, 0.574
5148.0419, Fe1, 0.687
5148.2283, Fe1, 0.701
5150.1702, Cr1, 0.213
5150.1968, Fe1, 0.339
5150.8389, Fe1, 0.831
5150.93, Mn1, 0.347
5151.9105, Fe1, 0.795
5152.1835, Ti1, 0.562
5153.2307, Cu1, 0.518
5153.4024, Na1, 0.248
5154.068, Ti2, 0.636
5154.1002, Fe1, 0.501
5154.4011, Fe2, 0.206
5155.1259, Ni1, 0.525
5155.7639, Ni1, 0.666
5156.3586, Co1, 0.218
5157.7065, Ni1, 0.38
5157.9804, Ni1, 0.319
5159.057, Fe1, 0.611
5162.272, Fe1, 0.742
5164.5506, Fe1, 0.425
5164.911, Fe1, 0.232
5165.4098, Fe1, 0.686
5166.216, Cr1, 0.342
5166.2816, Fe1, 0.835
5167.3216, Mg1, 0.884
5167.4879, Fe1, 0.907
5167.7176, Fe1, 0.251
5168.6589, Ni1, 0.621
5168.8972, Fe1, 0.85
5169.0282, Fe2, 0.828
5170.7558, Fe1, 0.451
5171.596, Fe1, 0.874
5171.6717, Fe1, 0.509
5172.6843, Mg1, 0.904
5172.8684, Ni1, 0.483
5173.7431, Ti1, 0.751
5176.076, Co1, 0.249
5176.5603, Ni1, 0.575
5177.2326, Fe1, 0.298
5177.402, Cr1, 0.292
5178.8005, Fe1, 0.253
5179.1217, Ni1, 0.219
5180.055, Fe1, 0.445
5183.41, La2, 0.278
5183.6042, Mg1, 0.91
5184.2657, Fe1, 0.627
5184.2661, Fe1, 0.573
5184.556, Cr1, 0.356
5184.5588, Ni1, 0.56
5185.7246, Fe1, 0.435
5185.902, Ti2, 0.628
5186.5527, Ni1, 0.356
5187.9141, Fe1, 0.518
5188.6871, Ti2, 0.747
5188.844, Ca1, 0.67
5191.44, Nd2, 0.241
5191.4541, Fe1, 0.819
5191.995, Cr1, 0.357
5192.3433, Fe1, 0.833
5192.495, Ni1, 0.365
5192.61, Nd2, 0.217
